Date,Open,High,Low,Close,Adj Close,Volume
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.60256958007812,59196500
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.64053344726562,52390300
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.0130615234375,45992200
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.12046813964844,51305700
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.7040557861328,49501700
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.2337646484375,68749800
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.4986572265625,56976200
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.96084594726562,46278300
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.098388671875,51511700
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.99476623535156,45390100
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.37539672851562,47716900
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,160.15036010742188,47644200
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.45318603515625,50133100
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.89111328125,68445600
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.54254150390625,49386500
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.5624542236328,41516200
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.79745483398438,49923000
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.95277404785156,47720200
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.97669982910156,52456400
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.3533172607422,58337300
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.6620635986328,41949600
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,163.1083526611328,48714100
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,163.098388671875,45498800
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.72962951660156,64902300
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.99447631835938,55209200
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.90484619140625,52472900
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.85906982421875,48425700
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.77346801757812,65136000
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,165.12017822265625,81235400
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.8687744140625,113316400
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.79904174804688,55962800
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,171.07603454589844,45326900
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.8588104248047,53724500
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,173.0480194091797,49514700
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,172.1105499267578,45497800
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.61187744140625,37266700
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.61187744140625,42110300
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.230224609375,57951600
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.5839385986328,65496700
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.6936492919922,55772400
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.73619079589844,43570900
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,171.1032257080078,50747300
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.38247680664062,45143500
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.5294189453125,56058300
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.96290588378906,54835000
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.82794189453125,55964400
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.77806091308594,99625300
